card_category,credit_limit,customer_age,dependent_count,education_level,gender=F,gender=M,income_category,marital_status,months_on_book,total_relationship_count,total_revolving_bal
0.0,5071.0,41.0,3.0,6.0,0.0,1.0,2.0,1.0,32.0,4.0,1043.0
0.0,12398.0,58.0,3.0,6.0,0.0,1.0,0.0,1.0,52.0,4.0,0.0
0.0,3773.0,60.0,0.0,2.0,1.0,0.0,4.0,1.0,55.0,2.0,0.0
0.0,3038.0,57.0,4.0,2.0,0.0,1.0,3.0,1.0,49.0,4.0,1410.0
0.0,6104.0,35.0,3.0,5.0,0.0,1.0,4.0,2.0,21.0,5.0,1595.0
0.0,3226.0,65.0,0.0,5.0,0.0,1.0,4.0,2.0,56.0,4.0,2073.0
0.0,3057.0,56.0,4.0,2.0,0.0,1.0,4.0,2.0,36.0,3.0,1077.0
0.0,4565.0,52.0,3.0,0.0,0.0,1.0,2.0,1.0,42.0,5.0,1258.0
0.0,2588.0,43.0,3.0,6.0,0.0,1.0,2.0,0.0,30.0,3.0,1669.0
0.0,3139.0,43.0,5.0,6.0,1.0,0.0,4.0,2.0,26.0,6.0,1089.0
0.0,3025.0,46.0,3.0,2.0,1.0,0.0,4.0,3.0,33.0,6.0,2491.0
3.0,34516.0,34.0,5.0,4.0,0.0,1.0,3.0,2.0,28.0,3.0,1731.0
0.0,1513.0,50.0,0.0,3.0,1.0,0.0,4.0,1.0,36.0,4.0,0.0
0.0,1438.3,49.0,4.0,1.0,0.0,1.0,1.0,1.0,39.0,5.0,0.0
0.0,15088.0,42.0,3.0,6.0,0.0,1.0,2.0,1.0,36.0,5.0,865.0
0.0,34516.0,44.0,4.0,6.0,0.0,1.0,0.0,1.0,36.0,4.0,0.0
0.0,7478.0,65.0,0.0,2.0,1.0,0.0,4.0,2.0,56.0,6.0,0.0
0.0,2886.0,51.0,3.0,2.0,1.0,0.0,5.0,1.0,36.0,3.0,2517.0
0.0,2472.0,57.0,3.0,5.0,0.0,1.0,3.0,1.0,38.0,5.0,2457.0
0.0,3278.0,59.0,0.0,3.0,0.0,1.0,3.0,1.0,47.0,5.0,1306.0
0.0,12518.0,45.0,2.0,3.0,0.0,1.0,3.0,1.0,34.0,5.0,1539.0
0.0,13429.0,38.0,2.0,2.0,1.0,0.0,5.0,2.0,27.0,4.0,1246.0
0.0,3219.0,56.0,0.0,5.0,1.0,0.0,4.0,2.0,36.0,4.0,2114.0
0.0,1438.3,49.0,4.0,5.0,1.0,0.0,4.0,1.0,36.0,6.0,0.0
3.0,34516.0,44.0,2.0,3.0,0.0,1.0,2.0,3.0,39.0,1.0,1601.0
0.0,2226.0,45.0,5.0,1.0,0.0,1.0,3.0,1.0,35.0,2.0,1229.0
0.0,3091.0,58.0,2.0,5.0,0.0,1.0,3.0,2.0,52.0,1.0,2517.0
0.0,29295.0,41.0,4.0,6.0,1.0,0.0,5.0,2.0,25.0,2.0,0.0
0.0,3585.0,53.0,1.0,0.0,1.0,0.0,1.0,3.0,35.0,4.0,0.0
0.0,9095.0,51.0,1.0,3.0,1.0,0.0,5.0,1.0,36.0,3.0,2517.0
0.0,2570.0,46.0,3.0,3.0,0.0,1.0,3.0,3.0,35.0,5.0,1764.0
0.0,5501.0,54.0,3.0,2.0,0.0,1.0,1.0,2.0,44.0,6.0,0.0
0.0,3934.0,56.0,2.0,2.0,1.0,0.0,5.0,2.0,48.0,5.0,2517.0
0.0,3208.0,49.0,1.0,6.0,1.0,0.0,4.0,1.0,37.0,5.0,0.0
0.0,12588.0,40.0,3.0,0.0,1.0,0.0,1.0,3.0,22.0,3.0,2005.0
0.0,8018.0,52.0,3.0,3.0,1.0,0.0,1.0,1.0,47.0,2.0,134.0
0.0,5068.0,50.0,1.0,1.0,0.0,1.0,3.0,2.0,41.0,5.0,991.0
0.0,5449.0,47.0,2.0,6.0,0.0,1.0,3.0,1.0,37.0,2.0,1628.0
0.0,7884.0,48.0,2.0,2.0,1.0,0.0,5.0,1.0,41.0,1.0,745.0
0.0,3410.0,50.0,5.0,6.0,1.0,0.0,5.0,3.0,43.0,5.0,2281.0
0.0,8482.0,41.0,1.0,2.0,1.0,0.0,1.0,2.0,28.0,1.0,585.0
0.0,10747.0,44.0,3.0,2.0,0.0,1.0,1.0,1.0,27.0,4.0,1603.0
0.0,3452.0,58.0,3.0,0.0,0.0,1.0,0.0,1.0,54.0,5.0,2088.0
0.0,21670.0,42.0,3.0,0.0,0.0,1.0,0.0,3.0,36.0,3.0,2183.0
0.0,6967.0,42.0,3.0,2.0,0.0,1.0,4.0,1.0,38.0,2.0,1767.0
0.0,4637.0,53.0,1.0,2.0,1.0,0.0,5.0,1.0,42.0,2.0,0.0
0.0,2927.0,53.0,2.0,2.0,1.0,0.0,4.0,1.0,47.0,3.0,2517.0
0.0,5302.0,36.0,0.0,2.0,0.0,1.0,3.0,1.0,30.0,5.0,2414.0
0.0,3889.0,44.0,3.0,2.0,1.0,0.0,4.0,1.0,38.0,4.0,2517.0
0.0,1438.3,43.0,4.0,2.0,1.0,0.0,1.0,2.0,23.0,2.0,0.0
0.0,14308.0,32.0,0.0,3.0,0.0,1.0,2.0,1.0,13.0,3.0,1889.0
0.0,12804.0,41.0,2.0,3.0,0.0,1.0,1.0,1.0,32.0,3.0,2517.0
3.0,34516.0,50.0,3.0,3.0,0.0,1.0,3.0,1.0,36.0,5.0,2292.0
0.0,2591.0,33.0,1.0,2.0,1.0,0.0,4.0,1.0,21.0,5.0,2340.0
0.0,27876.0,50.0,3.0,5.0,0.0,1.0,0.0,2.0,36.0,5.0,557.0
0.0,3828.0,60.0,0.0,2.0,1.0,0.0,4.0,3.0,36.0,4.0,0.0
1.0,34516.0,46.0,0.0,6.0,0.0,1.0,2.0,1.0,36.0,3.0,1092.0
0.0,2883.0,45.0,3.0,4.0,1.0,0.0,5.0,1.0,38.0,5.0,1732.0
0.0,6018.0,39.0,1.0,6.0,0.0,1.0,3.0,2.0,36.0,4.0,0.0
0.0,17096.0,57.0,3.0,2.0,0.0,1.0,3.0,2.0,50.0,2.0,1762.0
0.0,7428.0,51.0,3.0,5.0,1.0,0.0,4.0,1.0,33.0,3.0,0.0
0.0,12154.0,41.0,4.0,3.0,0.0,1.0,3.0,1.0,29.0,4.0,2517.0
0.0,1882.0,47.0,4.0,6.0,1.0,0.0,5.0,1.0,42.0,5.0,1143.0
0.0,2679.0,44.0,3.0,0.0,1.0,0.0,4.0,1.0,31.0,5.0,727.0
0.0,17887.0,42.0,3.0,2.0,0.0,1.0,2.0,2.0,37.0,2.0,1821.0
0.0,8426.0,54.0,3.0,2.0,0.0,1.0,0.0,1.0,48.0,1.0,0.0
0.0,3640.0,50.0,0.0,5.0,0.0,1.0,2.0,1.0,46.0,4.0,659.0
0.0,5306.0,42.0,4.0,6.0,0.0,1.0,1.0,2.0,33.0,1.0,2410.0
0.0,3144.0,40.0,5.0,0.0,1.0,0.0,1.0,1.0,36.0,2.0,1787.0
0.0,1438.3,49.0,1.0,2.0,1.0,0.0,4.0,2.0,41.0,6.0,0.0
0.0,4123.0,51.0,2.0,3.0,0.0,1.0,2.0,1.0,46.0,5.0,1760.0
0.0,5999.0,45.0,5.0,0.0,1.0,0.0,5.0,2.0,32.0,3.0,658.0
0.0,2278.0,57.0,0.0,3.0,1.0,0.0,1.0,1.0,45.0,3.0,845.0
0.0,13655.0,35.0,2.0,2.0,0.0,1.0,0.0,2.0,27.0,6.0,1048.0
0.0,28307.0,48.0,4.0,2.0,0.0,1.0,3.0,1.0,40.0,1.0,1506.0
0.0,11352.0,62.0,0.0,2.0,1.0,0.0,1.0,0.0,50.0,3.0,2517.0
0.0,8012.0,48.0,2.0,6.0,1.0,0.0,5.0,2.0,40.0,3.0,0.0
0.0,8694.0,45.0,5.0,2.0,1.0,0.0,4.0,2.0,34.0,5.0,961.0
0.0,3491.0,41.0,3.0,4.0,0.0,1.0,0.0,0.0,29.0,6.0,2506.0
0.0,4411.0,41.0,2.0,6.0,1.0,0.0,5.0,2.0,28.0,2.0,2517.0
0.0,3319.0,53.0,3.0,2.0,1.0,0.0,4.0,1.0,36.0,6.0,913.0
0.0,3182.0,60.0,0.0,4.0,0.0,1.0,2.0,1.0,49.0,5.0,1928.0
0.0,7093.0,51.0,4.0,5.0,1.0,0.0,4.0,3.0,40.0,3.0,918.0
0.0,2339.0,56.0,1.0,2.0,1.0,0.0,1.0,2.0,37.0,2.0,0.0
0.0,5771.0,45.0,2.0,5.0,0.0,1.0,1.0,1.0,34.0,3.0,2248.0
0.0,7997.0,29.0,0.0,5.0,1.0,0.0,4.0,2.0,23.0,5.0,0.0
0.0,2857.0,55.0,1.0,6.0,1.0,0.0,4.0,1.0,36.0,6.0,2517.0
0.0,6658.0,53.0,2.0,6.0,0.0,1.0,2.0,1.0,46.0,3.0,1761.0
0.0,2555.0,52.0,3.0,4.0,1.0,0.0,4.0,2.0,45.0,5.0,1701.0
0.0,2557.0,49.0,5.0,2.0,1.0,0.0,5.0,1.0,43.0,4.0,2351.0
0.0,1438.3,44.0,4.0,0.0,1.0,0.0,4.0,1.0,36.0,6.0,0.0
0.0,11327.0,38.0,3.0,3.0,1.0,0.0,5.0,1.0,29.0,4.0,1528.0
0.0,1694.0,42.0,5.0,2.0,1.0,0.0,4.0,1.0,18.0,6.0,1074.0
3.0,34516.0,57.0,2.0,2.0,0.0,1.0,0.0,1.0,39.0,4.0,1444.0
0.0,5712.0,34.0,2.0,2.0,1.0,0.0,4.0,2.0,24.0,5.0,1955.0
0.0,30117.0,42.0,3.0,2.0,0.0,1.0,3.0,1.0,36.0,1.0,2129.0
0.0,3519.0,53.0,2.0,6.0,1.0,0.0,4.0,1.0,44.0,3.0,0.0
0.0,3291.0,47.0,1.0,3.0,0.0,1.0,1.0,1.0,29.0,5.0,1197.0
0.0,23138.0,40.0,4.0,1.0,0.0,1.0,2.0,0.0,34.0,4.0,1727.0
0.0,2847.0,51.0,4.0,2.0,1.0,0.0,4.0,2.0,39.0,3.0,2082.0
3.0,34516.0,34.0,3.0,3.0,0.0,1.0,3.0,2.0,21.0,6.0,2517.0
0.0,2480.0,57.0,2.0,2.0,0.0,1.0,2.0,3.0,45.0,4.0,1584.0
0.0,8264.0,50.0,0.0,3.0,1.0,0.0,1.0,2.0,39.0,5.0,2057.0
0.0,3111.0,36.0,2.0,2.0,1.0,0.0,4.0,3.0,36.0,5.0,2517.0
3.0,34516.0,45.0,5.0,6.0,0.0,1.0,3.0,1.0,39.0,2.0,1964.0
0.0,9880.0,46.0,1.0,3.0,0.0,1.0,0.0,1.0,28.0,4.0,1792.0
0.0,2725.0,39.0,4.0,6.0,1.0,0.0,1.0,1.0,28.0,2.0,2302.0
0.0,1438.3,47.0,3.0,1.0,1.0,0.0,4.0,1.0,36.0,4.0,772.0
0.0,2506.0,49.0,5.0,3.0,1.0,0.0,1.0,1.0,33.0,6.0,1549.0
0.0,5756.0,47.0,4.0,6.0,1.0,0.0,5.0,2.0,34.0,1.0,860.0
0.0,10378.0,57.0,1.0,1.0,0.0,1.0,3.0,1.0,52.0,3.0,1540.0
0.0,2470.0,41.0,4.0,6.0,1.0,0.0,4.0,2.0,36.0,2.0,1566.0
3.0,10024.0,39.0,2.0,2.0,1.0,0.0,4.0,2.0,29.0,3.0,913.0
0.0,5724.0,48.0,3.0,2.0,1.0,0.0,1.0,2.0,33.0,4.0,582.0
0.0,23898.0,51.0,0.0,5.0,0.0,1.0,0.0,0.0,41.0,4.0,0.0
0.0,10317.0,52.0,1.0,0.0,1.0,0.0,5.0,1.0,40.0,5.0,642.0
0.0,1525.0,53.0,1.0,0.0,1.0,0.0,1.0,1.0,43.0,4.0,1411.0
0.0,1438.3,48.0,3.0,0.0,1.0,0.0,1.0,2.0,37.0,6.0,0.0
0.0,4512.0,40.0,5.0,2.0,1.0,0.0,4.0,3.0,36.0,2.0,1172.0
0.0,6370.0,46.0,4.0,5.0,1.0,0.0,4.0,1.0,36.0,4.0,0.0
0.0,4107.0,48.0,3.0,5.0,1.0,0.0,4.0,0.0,44.0,3.0,2517.0
0.0,5927.0,52.0,1.0,2.0,1.0,0.0,4.0,2.0,32.0,3.0,2320.0
0.0,8063.0,45.0,4.0,2.0,0.0,1.0,3.0,2.0,36.0,6.0,1485.0
0.0,1438.3,49.0,1.0,0.0,1.0,0.0,4.0,1.0,43.0,4.0,786.0
0.0,4786.0,46.0,3.0,2.0,0.0,1.0,3.0,1.0,37.0,3.0,0.0
0.0,2140.0,64.0,0.0,3.0,0.0,1.0,4.0,1.0,54.0,4.0,1361.0
0.0,21351.0,55.0,4.0,4.0,0.0,1.0,3.0,1.0,43.0,6.0,2517.0
0.0,8592.0,29.0,0.0,5.0,0.0,1.0,2.0,1.0,20.0,5.0,1201.0
0.0,4430.0,53.0,4.0,2.0,1.0,0.0,4.0,1.0,46.0,6.0,1579.0
0.0,2492.0,50.0,1.0,1.0,1.0,0.0,5.0,1.0,40.0,3.0,1410.0
0.0,1702.0,37.0,4.0,1.0,0.0,1.0,2.0,2.0,31.0,6.0,1018.0
0.0,14728.0,45.0,5.0,6.0,1.0,0.0,5.0,1.0,40.0,3.0,0.0
0.0,1745.0,48.0,4.0,0.0,1.0,0.0,4.0,1.0,37.0,3.0,0.0
0.0,2670.0,50.0,0.0,3.0,1.0,0.0,4.0,2.0,43.0,6.0,1944.0
0.0,5169.0,42.0,2.0,2.0,0.0,1.0,2.0,2.0,31.0,3.0,2296.0
3.0,34516.0,31.0,0.0,2.0,0.0,1.0,3.0,0.0,19.0,1.0,1984.0
0.0,12169.0,54.0,1.0,0.0,0.0,1.0,3.0,1.0,48.0,6.0,1935.0
0.0,2751.0,45.0,3.0,4.0,0.0,1.0,2.0,0.0,37.0,6.0,2432.0
0.0,6224.0,39.0,4.0,3.0,0.0,1.0,2.0,1.0,28.0,5.0,1898.0
0.0,1677.0,55.0,1.0,2.0,1.0,0.0,4.0,1.0,45.0,4.0,0.0
0.0,1555.0,35.0,4.0,3.0,1.0,0.0,4.0,1.0,24.0,3.0,872.0
0.0,2777.0,45.0,3.0,2.0,1.0,0.0,5.0,1.0,41.0,5.0,2118.0
0.0,3065.0,55.0,3.0,2.0,0.0,1.0,1.0,2.0,35.0,4.0,0.0
0.0,3469.0,50.0,3.0,5.0,0.0,1.0,1.0,1.0,40.0,5.0,0.0
0.0,4970.0,43.0,3.0,1.0,0.0,1.0,1.0,2.0,35.0,2.0,1588.0
0.0,8444.0,37.0,2.0,2.0,1.0,0.0,4.0,2.0,24.0,5.0,1945.0
0.0,34516.0,49.0,4.0,5.0,0.0,1.0,3.0,2.0,30.0,3.0,0.0
0.0,2904.0,35.0,1.0,1.0,0.0,1.0,3.0,2.0,27.0,3.0,2517.0
0.0,2421.0,40.0,2.0,2.0,1.0,0.0,4.0,1.0,28.0,3.0,1747.0
0.0,5956.0,36.0,2.0,3.0,1.0,0.0,5.0,2.0,26.0,3.0,2517.0
0.0,3206.0,50.0,2.0,1.0,1.0,0.0,4.0,2.0,43.0,4.0,0.0
0.0,4546.0,51.0,2.0,6.0,0.0,1.0,3.0,2.0,36.0,3.0,0.0
0.0,19629.0,45.0,3.0,2.0,0.0,1.0,2.0,0.0,36.0,6.0,0.0
0.0,24621.0,59.0,0.0,3.0,0.0,1.0,2.0,2.0,54.0,3.0,471.0
0.0,1964.0,36.0,3.0,0.0,1.0,0.0,4.0,2.0,36.0,5.0,0.0
0.0,2278.0,35.0,3.0,5.0,1.0,0.0,5.0,1.0,29.0,3.0,1303.0
0.0,2980.0,36.0,5.0,6.0,1.0,0.0,4.0,2.0,24.0,3.0,2093.0
0.0,6103.0,51.0,2.0,1.0,0.0,1.0,1.0,2.0,40.0,3.0,0.0
0.0,3190.0,34.0,1.0,0.0,1.0,0.0,5.0,2.0,20.0,2.0,1959.0
0.0,2066.0,41.0,3.0,0.0,1.0,0.0,4.0,1.0,35.0,2.0,1542.0
0.0,11328.0,42.0,3.0,1.0,0.0,1.0,2.0,2.0,35.0,3.0,1369.0
0.0,1438.3,38.0,3.0,0.0,0.0,1.0,3.0,2.0,26.0,3.0,0.0
0.0,2583.0,39.0,3.0,3.0,0.0,1.0,2.0,1.0,27.0,6.0,0.0
3.0,13131.0,45.0,4.0,5.0,1.0,0.0,4.0,3.0,30.0,5.0,1965.0
0.0,6369.0,37.0,2.0,2.0,0.0,1.0,2.0,1.0,27.0,4.0,0.0
0.0,6314.0,41.0,3.0,1.0,0.0,1.0,0.0,2.0,28.0,4.0,0.0
0.0,6081.0,52.0,2.0,2.0,1.0,0.0,1.0,2.0,33.0,5.0,989.0
0.0,6024.0,57.0,2.0,3.0,0.0,1.0,2.0,2.0,36.0,2.0,1532.0
0.0,1850.0,47.0,1.0,6.0,1.0,0.0,4.0,1.0,35.0,6.0,896.0
0.0,16320.0,53.0,3.0,2.0,0.0,1.0,2.0,2.0,47.0,6.0,0.0
0.0,1507.0,42.0,2.0,2.0,1.0,0.0,4.0,3.0,32.0,3.0,0.0
0.0,1495.0,48.0,3.0,3.0,1.0,0.0,4.0,1.0,34.0,5.0,0.0
0.0,6616.0,52.0,1.0,2.0,1.0,0.0,4.0,2.0,36.0,1.0,831.0
0.0,3594.0,48.0,2.0,6.0,1.0,0.0,4.0,2.0,37.0,3.0,1996.0
0.0,7942.0,34.0,0.0,2.0,1.0,0.0,5.0,1.0,13.0,4.0,2087.0
0.0,15428.0,57.0,4.0,3.0,0.0,1.0,3.0,1.0,38.0,4.0,1553.0
2.0,23981.0,43.0,3.0,4.0,0.0,1.0,1.0,1.0,31.0,2.0,593.0
0.0,2798.0,42.0,3.0,3.0,1.0,0.0,5.0,3.0,34.0,1.0,1049.0
0.0,2915.0,58.0,1.0,4.0,0.0,1.0,3.0,2.0,41.0,4.0,1494.0
0.0,6849.0,52.0,3.0,4.0,0.0,1.0,3.0,1.0,43.0,5.0,2126.0
0.0,1818.0,39.0,2.0,3.0,0.0,1.0,2.0,2.0,34.0,3.0,0.0
0.0,15195.0,46.0,4.0,1.0,1.0,0.0,5.0,1.0,26.0,3.0,0.0
0.0,5180.0,50.0,2.0,3.0,0.0,1.0,2.0,2.0,40.0,6.0,1211.0
0.0,1449.0,48.0,1.0,2.0,1.0,0.0,4.0,2.0,35.0,5.0,0.0
0.0,1438.3,35.0,2.0,1.0,1.0,0.0,4.0,2.0,30.0,5.0,0.0
0.0,1897.0,43.0,3.0,5.0,1.0,0.0,4.0,1.0,32.0,6.0,0.0
0.0,12463.0,26.0,0.0,6.0,1.0,0.0,5.0,3.0,18.0,3.0,1319.0
0.0,1886.0,55.0,2.0,6.0,1.0,0.0,4.0,2.0,36.0,3.0,1023.0
0.0,3492.0,43.0,4.0,5.0,1.0,0.0,4.0,1.0,36.0,5.0,2517.0
0.0,25658.0,48.0,2.0,2.0,0.0,1.0,3.0,1.0,42.0,6.0,1721.0
0.0,3556.0,43.0,4.0,4.0,1.0,0.0,4.0,0.0,30.0,4.0,2517.0
0.0,2536.0,39.0,1.0,2.0,0.0,1.0,2.0,1.0,31.0,4.0,913.0
0.0,1438.3,26.0,0.0,0.0,0.0,1.0,4.0,2.0,36.0,4.0,479.0
0.0,5351.0,51.0,2.0,3.0,1.0,0.0,1.0,2.0,32.0,4.0,0.0
0.0,29100.0,62.0,0.0,2.0,0.0,1.0,3.0,3.0,56.0,5.0,1228.0
0.0,13162.0,45.0,3.0,2.0,0.0,1.0,2.0,2.0,32.0,2.0,0.0
0.0,1438.3,51.0,2.0,5.0,1.0,0.0,4.0,2.0,44.0,6.0,0.0
0.0,5989.0,40.0,2.0,0.0,1.0,0.0,4.0,2.0,36.0,4.0,0.0
0.0,1438.3,52.0,0.0,4.0,1.0,0.0,4.0,2.0,40.0,4.0,797.0
0.0,5188.0,56.0,3.0,5.0,0.0,1.0,0.0,1.0,43.0,5.0,753.0
0.0,2916.0,48.0,4.0,4.0,0.0,1.0,1.0,1.0,29.0,6.0,1074.0
0.0,2700.0,39.0,1.0,2.0,1.0,0.0,1.0,1.0,27.0,3.0,2220.0
0.0,9716.0,50.0,2.0,3.0,1.0,0.0,5.0,0.0,39.0,5.0,874.0
0.0,1438.3,53.0,1.0,2.0,1.0,0.0,4.0,2.0,36.0,2.0,0.0
0.0,2210.0,58.0,1.0,5.0,1.0,0.0,4.0,1.0,39.0,3.0,1624.0
0.0,3646.0,48.0,4.0,1.0,1.0,0.0,1.0,0.0,35.0,4.0,1047.0
0.0,2225.0,45.0,4.0,3.0,1.0,0.0,4.0,1.0,36.0,5.0,0.0
0.0,2822.0,47.0,3.0,3.0,1.0,0.0,4.0,1.0,36.0,5.0,0.0
0.0,1757.0,49.0,4.0,6.0,1.0,0.0,4.0,0.0,45.0,3.0,1307.0
0.0,2442.0,46.0,4.0,3.0,0.0,1.0,0.0,1.0,30.0,3.0,0.0
0.0,1959.0,41.0,3.0,2.0,1.0,0.0,4.0,1.0,29.0,6.0,1268.0
0.0,4589.0,55.0,1.0,2.0,1.0,0.0,1.0,1.0,46.0,5.0,1622.0
0.0,2700.0,48.0,4.0,2.0,1.0,0.0,4.0,3.0,36.0,5.0,2480.0
0.0,1688.0,53.0,1.0,3.0,1.0,0.0,4.0,1.0,36.0,3.0,0.0
0.0,7871.0,59.0,1.0,0.0,0.0,1.0,2.0,1.0,36.0,4.0,1687.0
0.0,1919.0,48.0,3.0,3.0,1.0,0.0,1.0,0.0,40.0,4.0,774.0
0.0,5190.0,31.0,0.0,5.0,1.0,0.0,5.0,0.0,36.0,6.0,1682.0
0.0,8101.0,46.0,3.0,2.0,0.0,1.0,3.0,2.0,38.0,4.0,1266.0
0.0,4503.0,53.0,2.0,5.0,0.0,1.0,3.0,1.0,36.0,1.0,0.0
0.0,3388.0,52.0,3.0,4.0,0.0,1.0,2.0,0.0,33.0,5.0,2517.0
0.0,6103.0,62.0,0.0,2.0,0.0,1.0,2.0,0.0,56.0,1.0,2517.0
0.0,3933.0,62.0,0.0,5.0,0.0,1.0,2.0,2.0,36.0,6.0,0.0
0.0,11374.0,61.0,2.0,2.0,0.0,1.0,0.0,1.0,49.0,3.0,2517.0
0.0,15982.0,56.0,2.0,2.0,0.0,1.0,3.0,2.0,46.0,6.0,0.0
0.0,1915.0,49.0,2.0,1.0,0.0,1.0,1.0,1.0,31.0,2.0,1545.0
0.0,1933.0,42.0,2.0,2.0,1.0,0.0,4.0,2.0,32.0,2.0,1127.0
0.0,3899.0,47.0,2.0,3.0,1.0,0.0,4.0,1.0,39.0,5.0,0.0
0.0,1438.3,53.0,3.0,2.0,1.0,0.0,4.0,2.0,34.0,5.0,1030.0
0.0,3311.0,38.0,2.0,2.0,1.0,0.0,4.0,2.0,28.0,5.0,1556.0
0.0,1438.3,26.0,1.0,2.0,1.0,0.0,1.0,2.0,20.0,6.0,673.0
0.0,21590.0,30.0,1.0,0.0,0.0,1.0,5.0,2.0,13.0,3.0,2517.0
0.0,8504.0,37.0,3.0,2.0,0.0,1.0,1.0,3.0,31.0,6.0,1956.0
0.0,15942.0,49.0,3.0,2.0,0.0,1.0,2.0,3.0,36.0,5.0,0.0
0.0,11444.0,38.0,2.0,2.0,0.0,1.0,3.0,1.0,36.0,5.0,1278.0
0.0,2899.0,39.0,1.0,6.0,0.0,1.0,3.0,1.0,36.0,6.0,1999.0
0.0,1647.0,40.0,3.0,6.0,1.0,0.0,4.0,2.0,28.0,3.0,1198.0
0.0,9705.0,45.0,1.0,2.0,0.0,1.0,3.0,1.0,34.0,3.0,850.0
0.0,2156.0,53.0,2.0,3.0,1.0,0.0,4.0,1.0,36.0,2.0,1198.0
0.0,5570.0,47.0,4.0,0.0,0.0,1.0,1.0,0.0,36.0,5.0,1858.0
0.0,4606.0,60.0,1.0,4.0,1.0,0.0,1.0,2.0,50.0,4.0,0.0
0.0,4712.0,31.0,0.0,5.0,1.0,0.0,4.0,2.0,20.0,4.0,955.0
0.0,11450.0,53.0,3.0,5.0,0.0,1.0,3.0,1.0,36.0,3.0,2129.0
3.0,16386.0,41.0,4.0,4.0,0.0,1.0,1.0,1.0,30.0,6.0,2236.0
0.0,8401.0,43.0,0.0,3.0,1.0,0.0,4.0,1.0,35.0,1.0,1085.0
0.0,6630.0,51.0,2.0,1.0,1.0,0.0,4.0,1.0,41.0,2.0,916.0
0.0,3264.0,43.0,2.0,0.0,1.0,0.0,5.0,0.0,38.0,4.0,2042.0
0.0,2025.0,65.0,0.0,2.0,1.0,0.0,5.0,3.0,36.0,3.0,1701.0
0.0,34516.0,36.0,2.0,3.0,0.0,1.0,0.0,1.0,36.0,3.0,939.0
0.0,2863.0,56.0,2.0,3.0,0.0,1.0,2.0,1.0,51.0,5.0,2517.0
0.0,5335.0,56.0,2.0,2.0,1.0,0.0,5.0,1.0,36.0,3.0,996.0
0.0,1438.3,46.0,4.0,3.0,0.0,1.0,1.0,2.0,36.0,5.0,794.0
0.0,17686.0,54.0,3.0,3.0,0.0,1.0,3.0,2.0,36.0,4.0,0.0
0.0,3558.0,51.0,2.0,0.0,0.0,1.0,3.0,1.0,33.0,3.0,0.0
0.0,34516.0,51.0,2.0,2.0,0.0,1.0,0.0,1.0,44.0,4.0,1666.0
0.0,3653.0,49.0,4.0,5.0,0.0,1.0,1.0,1.0,33.0,5.0,881.0
0.0,2173.0,48.0,3.0,6.0,0.0,1.0,1.0,1.0,35.0,6.0,0.0
0.0,8494.0,40.0,2.0,4.0,1.0,0.0,5.0,0.0,27.0,6.0,2023.0
0.0,1963.0,45.0,4.0,6.0,0.0,1.0,4.0,2.0,36.0,5.0,1549.0
0.0,5652.0,43.0,3.0,2.0,0.0,1.0,2.0,2.0,35.0,3.0,548.0
0.0,1790.0,39.0,2.0,1.0,0.0,1.0,2.0,2.0,36.0,2.0,891.0
0.0,24407.0,58.0,2.0,0.0,0.0,1.0,0.0,1.0,53.0,2.0,2395.0
0.0,4038.0,51.0,3.0,3.0,1.0,0.0,4.0,2.0,39.0,5.0,1237.0
0.0,2129.0,57.0,2.0,5.0,1.0,0.0,4.0,1.0,46.0,2.0,1139.0
3.0,30702.0,34.0,4.0,2.0,1.0,0.0,5.0,2.0,29.0,6.0,673.0
0.0,2946.0,47.0,2.0,3.0,1.0,0.0,4.0,1.0,37.0,6.0,2338.0
0.0,24244.0,43.0,4.0,2.0,0.0,1.0,3.0,0.0,32.0,2.0,1649.0
0.0,5746.0,39.0,1.0,6.0,0.0,1.0,2.0,1.0,24.0,6.0,1829.0
0.0,2705.0,45.0,1.0,5.0,0.0,1.0,4.0,0.0,40.0,4.0,1334.0
0.0,2902.0,54.0,2.0,6.0,0.0,1.0,1.0,1.0,44.0,4.0,2517.0
0.0,1938.0,38.0,3.0,2.0,1.0,0.0,4.0,2.0,22.0,4.0,1175.0
3.0,34516.0,50.0,2.0,2.0,0.0,1.0,3.0,2.0,35.0,1.0,0.0
0.0,5254.0,44.0,5.0,3.0,1.0,0.0,5.0,1.0,36.0,4.0,2507.0
0.0,4745.0,41.0,3.0,3.0,1.0,0.0,5.0,2.0,32.0,2.0,1157.0
0.0,34516.0,57.0,2.0,5.0,0.0,1.0,3.0,2.0,53.0,5.0,2099.0
0.0,2029.0,56.0,2.0,6.0,1.0,0.0,4.0,1.0,36.0,5.0,974.0
0.0,2120.0,42.0,2.0,4.0,1.0,0.0,4.0,0.0,26.0,5.0,1527.0
0.0,34516.0,45.0,4.0,2.0,0.0,1.0,0.0,1.0,36.0,5.0,880.0
1.0,34516.0,49.0,5.0,0.0,0.0,1.0,2.0,1.0,35.0,1.0,1064.0
3.0,34516.0,57.0,3.0,2.0,0.0,1.0,3.0,0.0,36.0,6.0,1384.0
0.0,2803.0,45.0,2.0,2.0,1.0,0.0,4.0,0.0,36.0,6.0,0.0
